Id,SalePrice
1461,119416.62
1462,161723.48
1463,192543.53
1464,190072.3
1465,197303.22
1466,171980.67
1467,177582.81
1468,176550.3
1469,178920.44
1470,116444.57
1471,204263.47
1472,89528.4
1473,109341.79
1474,157868.64
1475,129983.13
1476,426886.84
1477,242641.8
1478,314580.3
1479,236302.36
1480,475822.4
1481,314796.62
1482,213485.39
1483,168095.33
1484,170334.31
1485,167584.83
1486,204500.77
1487,367989.97
1488,246499.34
1489,225263.45
1490,204216.2
1491,186827.1
1492,92082.086
1493,184323.44
1494,289117.9
1495,290477.62
1496,228691.11
1497,181471.8
1498,161627.08
1499,159707.42
1500,141482.88
1501,192797.55
1502,151654.56
1503,338770.84
1504,236774.97
1505,224684.64
1506,201504.81
1507,238030.83
1508,211503.34
1509,165454.78
1510,141205.42
1511,144469.19
1512,171946.03
1513,147865.12
1514,186364.23
1515,196880.06
1516,159298.78
1517,148146.9
1518,127946.18
1519,228045.1
1520,140613.52
1521,138285.23
1522,174469.16
1523,104131.16
1524,124658.51
1525,130029.016
1526,120480.59
1527,90724.39
1528,121465.96
1529,148706.98
1530,179413.88
1531,117751.58
1532,104591.27
1533,148836.89
1534,122158.17
1535,166860.64
1536,114060.52
1537,78934.984
1538,189681.67
1539,142502.88
1540,119438.25
1541,150522.66
1542,151754.53
1543,216011.27
1544,82299.805
1545,109617.8
1546,128076.09
1547,145112.3
1548,149362.94
1549,115299.266
1550,145744.86
1551,109307.95
1552,152354.55
1553,153163.47
1554,124355.24
1555,179753.7
1556,84660.125
1557,111293.37
1558,95870.24
1559,83072.03
1560,120913.98
1561,146629.3
1562,128895.06
1563,121872.46
1564,156236.45
1565,160005.02
1566,214489.69
1567,91415.53
1568,221658.16
1569,138712.53
1570,149832.72
1571,139817.69
1572,159415.31
1573,238314.05
1574,103883.19
1575,212169.48
1576,222061.4
1577,216587.97
1578,160857.48
1579,145002.78
1580,187024.48
1581,149866.6
1582,130578.23
1583,343045.88
1584,232745.4
1585,143488.05
1586,65387.09
1587,104705.53
1588,160464.86
1589,115685.64
1590,136776.52
1591,102858.88
1592,130202.06
1593,121521.52
1594,135257.89
1595,101736.055
1596,249949.19
1597,163304.62
1598,182741.38
1599,214047.3
1600,200173.95
1601,71306.44
1602,115810.44
1603,105116.82
1604,278301.47
1605,249516.64
1606,173655.34
1607,148598.67
1608,208581.38
1609,213216.56
1610,160574.16
1611,136717.02
1612,153815.62
1613,165610.69
1614,131322.52
1615,91853.586
1616,81584.086
1617,86191.91
1618,133616.92
1619,132768.84
1620,153611.53
1621,130488.63
1622,155858.72
1623,291948.12
1624,232895.95
1625,127178.08
1626,165333.83
1627,184307.7
1628,266720.25
1629,173280.83
1630,369419.28
1631,229963.05
1632,244148.11
1633,166093.81
1634,190510.39
1635,171534.8
1636,168470.38
1637,170276.19
1638,203214.97
1639,175488.44
1640,244987.1
1641,184644.12
1642,231357.05
1643,227777.66
1644,235418.81
1645,190329.86
1646,157578.6
1647,151063.28
1648,124734.695
1649,140933.08
1650,121193.29
1651,124850.73
1652,87245.836
1653,90492.08
1654,147735.06
1655,155229.05
1656,148025.9
1657,155975.73
1658,149385.39
1659,148636.53
1660,151240.61
1661,450782.7
1662,430570.84
1663,420800.97
1664,485912.72
1665,327013.06
1666,307136.72
1667,366776.7
1668,335854.3
1669,291940.9
1670,357015.72
1671,275602.94
1672,440967.3
1673,286290.84
1674,246720.16
1675,191783.61
1676,190990.22
1677,224752.14
1678,471910.9
1679,328613.03
1680,333590.28
1681,262384.12
1682,294426.8
1683,178646.95
1684,155738.72
1685,183639.88
1686,172861.64
1687,167145.0
1688,190757.84
1689,190415.28
1690,186110.06
1691,178393.61
1692,303254.7
1693,159786.56
1694,184900.12
1695,161609.12
1696,264318.62
1697,171336.53
1698,342908.66
1699,345963.16
1700,246411.89
1701,264769.34
1702,255286.55
1703,255983.72
1704,289243.84
1705,252198.12
1706,470950.03
1707,223522.19
1708,215157.17
1709,268991.78
1710,251825.61
1711,260096.1
1712,223557.67
1713,242693.4
1714,223866.1
1715,214168.5
1716,193465.2
1717,179071.48
1718,139657.45
1719,204759.52
1720,262015.45
1721,170496.05
1722,120506.46
1723,158045.86
1724,233884.42
1725,231397.7
1726,179233.97
1727,164165.44
1728,175661.38
1729,164849.34
1730,157759.02
1731,114630.23
1732,137084.67
1733,119543.86
1734,124614.055
1735,132442.75
1736,111073.47
1737,332819.7
1738,216895.75
1739,283418.16
1740,233694.47
1741,216584.73
1742,179860.48
1743,171726.77
1744,291521.56
1745,237758.0
1746,241228.6
1747,214688.48
1748,211827.16
1749,148275.0
1750,130258.18
1751,224276.1
1752,125347.42
1753,146933.89
1754,190500.42
1755,166475.7
1756,126790.63
1757,125014.836
1758,146826.52
1759,185471.95
1760,159911.94
1761,140467.73
1762,157725.64
1763,168033.0
1764,109642.79
1765,178102.34
1766,167397.52
1767,225986.62
1768,143047.73
1769,156648.9
1770,138355.83
1771,130536.305
1772,145614.44
1773,139864.66
1774,120128.81
1775,143541.0
1776,109240.266
1777,125859.164
1778,139791.56
1779,118355.27
1780,171735.92
1781,133627.36
1782,95085.84
1783,133426.36
1784,100613.4
1785,117699.9
1786,142969.75
1787,183923.34
1788,59703.453
1789,114891.734
1790,99248.58
1791,184308.0
1792,157523.52
1793,141195.72
1794,153921.67
1795,127908.43
1796,141884.69
1797,120076.875
1798,130619.24
1799,120316.88
1800,117035.53
1801,127978.89
1802,152997.28
1803,156112.38
1804,143171.72
1805,135813.98
1806,125766.69
1807,120696.66
1808,122947.375
1809,121746.055
1810,152122.72
1811,116992.15
1812,112469.91
1813,119225.47
1814,97386.63
1815,56566.09
1816,95045.74
1817,113564.625
1818,144561.66
1819,128499.58
1820,71258.91
1821,118070.69
1822,160084.16
1823,58578.727
1824,145704.7
1825,129905.266
1826,97622.65
1827,104164.72
1828,147250.11
1829,112250.99
1830,167396.06
1831,152104.5
1832,91117.74
1833,124952.73
1834,126706.13
1835,146074.83
1836,148026.88
1837,96240.99
1838,116343.0
1839,83704.18
1840,170086.97
1841,165110.1
1842,80153.52
1843,132264.44
1844,137796.69
1845,133243.86
1846,148910.22
1847,138058.1
1848,67446.6
1849,130337.805
1850,124083.58
1851,169934.7
1852,143285.64
1853,134875.11
1854,185167.6
1855,135081.22
1856,215644.52
1857,163937.25
1858,129506.66
1859,118992.05
1860,153925.2
1861,119045.38
1862,231517.23
1863,225717.72
1864,225717.72
1865,324881.88
1866,346417.06
1867,257241.1
1868,308294.0
1869,208092.25
1870,233745.19
1871,245301.62
1872,170679.12
1873,243662.8
1874,134554.52
1875,190900.44
1876,197410.08
1877,208362.92
1878,209107.1
1879,141269.6
1880,141043.95
1881,233285.28
1882,255522.95
1883,207287.25
1884,209604.52
1885,269766.66
1886,325218.22
1887,203460.4
1888,270878.88
1889,150143.7
1890,142616.27
1891,144022.98
1892,104776.2
1893,132220.2
1894,123062.67
1895,153835.45
1896,136086.72
1897,127906.01
1898,109093.45
1899,136771.17
1900,170117.08
1901,178740.2
1902,131928.88
1903,197769.53
1904,136853.25
1905,213685.31
1906,155743.98
1907,216430.98
1908,120965.12
1909,136562.98
1910,122868.84
1911,197026.61
1912,297995.28
1913,158699.06
1914,78610.445
1915,328932.66
1916,93974.3
1917,264819.2
1918,140160.89
1919,163930.23
1920,140755.3
1921,375036.12
1922,307657.12
1923,218179.86
1924,244667.12
1925,222069.31
1926,375722.5
1927,135501.2
1928,165010.95
1929,132793.98
1930,137588.05
1931,132066.48
1932,128600.85
1933,186846.38
1934,183379.83
1935,171336.05
1936,189771.39
1937,176377.55
1938,167313.61
1939,251026.36
1940,204583.22
1941,173286.23
1942,192808.0
1943,199953.25
1944,325770.84
1945,393667.72
1946,171822.39
1947,316527.1
1948,169477.73
1949,244662.14
1950,186278.83
1951,246438.83
1952,254284.05
1953,160058.94
1954,172992.5
1955,130774.62
1956,283655.4
1957,159163.14
1958,301834.5
1959,138004.38
1960,103542.484
1961,115874.42
1962,98678.61
1963,108484.85
1964,108994.016
1965,155526.48
1966,142685.7
1967,309277.44
1968,384187.28
1969,389060.56
1970,450998.06
1971,461381.28
1972,379098.97
1973,257671.61
1974,299345.16
1975,503833.97
1976,273236.03
1977,355727.16
1978,370655.72
1979,300957.2
1980,189044.67
1981,335133.53
1982,248123.92
1983,234089.38
1984,168940.53
1985,208384.28
1986,202007.33
1987,180219.2
1988,184656.31
1989,186792.6
1990,213943.64
1991,256132.92
1992,218291.52
1993,147468.62
1994,235577.06
1995,185454.62
1996,229807.97
1997,321670.66
1998,309714.47
1999,259904.77
2000,312812.9
2001,250725.38
2002,236238.12
2003,241410.22
2004,272448.28
2005,248954.66
2006,239740.64
2007,228088.03
2008,221407.5
2009,191592.77
2010,188970.14
2011,141183.44
2012,180306.48
2013,191745.17
2014,180559.4
2015,197787.7
2016,204284.19
2017,199502.38
2018,112128.664
2019,133836.86
2020,129128.516
2021,112256.664
2022,181374.23
2023,149286.64
2024,202172.45
2025,354491.16
2026,187842.4
2027,141078.45
2028,156299.2
2029,181273.16
2030,286119.5
2031,259487.47
2032,278597.5
2033,255428.03
2034,162839.05
2035,205085.0
2036,180890.7
2037,194305.62
2038,306197.06
2039,210487.36
2040,397407.7
2041,283954.2
2042,202015.75
2043,176020.38
2044,171822.34
2045,222520.38
2046,121228.0
2047,154516.17
2048,138111.2
2049,133238.17
2050,175944.53
2051,110102.68
2052,127092.0
2053,152146.06
2054,76968.625
2055,159666.84
2056,148948.11
2057,124139.99
2058,245997.0
2059,126754.27
2060,175369.38
2061,190114.05
2062,130811.945
2063,109033.86
2064,146135.73
2065,132555.45
2066,179832.67
2067,111398.06
2068,129891.984
2069,99112.8
2070,109220.27
2071,99821.5
2072,146762.98
2073,133493.4
2074,192051.52
2075,148733.8
2076,123672.18
2077,156898.16
2078,123043.47
2079,124892.23
2080,115031.1
2081,116726.11
2082,134700.55
2083,139159.73
2084,114560.39
2085,125219.73
2086,128153.29
2087,122014.03
2088,98763.58
2089,81182.55
2090,137366.78
2091,125198.82
2092,138979.84
2093,141096.14
2094,126844.89
2095,157815.77
2096,84558.61
2097,99015.484
2098,154280.19
2099,62027.582
2100,89592.414
2101,128243.23
2102,133604.23
2103,95088.25
2104,121552.234
2105,137360.55
2106,86370.21
2107,227103.47
2108,113278.42
2109,112136.67
2110,131921.52
2111,140853.3
2112,136225.52
2113,128515.67
2114,96696.83
2115,167043.62
2116,124756.78
2117,153240.22
2118,115799.75
2119,103731.37
2120,124933.79
2121,126390.195
2122,101932.4
2123,86849.53
2124,165235.56
2125,135344.66
2126,162256.89
2127,168037.8
2128,144076.69
2129,105870.9
2130,134700.33
2131,173068.1
2132,118710.48
2133,123238.984
2134,126706.76
2135,116055.46
2136,79146.89
2137,104512.41
2138,126028.06
2139,145730.44
2140,142051.45
2141,146606.97
2142,138881.1
2143,137714.56
2144,114823.766
2145,150505.98
2146,160472.12
2147,141477.77
2148,134617.2
2149,146620.6
