Id,SalePrice
1461,134900.45
1462,147687.72
1463,199115.11
1464,184868.23
1465,214242.48
1466,185414.42
1467,159741.81
1468,169399.02
1469,182527.97
1470,114243.945
1471,200456.39
1472,94989.43
1473,94727.086
1474,161751.33
1475,142722.42
1476,419513.47
1477,250396.4
1478,312914.5
1479,253643.67
1480,390108.9
1481,342650.4
1482,209127.94
1483,175760.67
1484,196899.33
1485,172012.28
1486,191096.34
1487,347503.1
1488,219272.27
1489,200894.7
1490,196677.6
1491,193167.81
1492,117217.664
1493,183952.52
1494,293189.0
1495,290998.72
1496,220482.6
1497,186718.8
1498,163787.45
1499,163395.31
1500,164353.19
1501,178091.42
1502,154802.56
1503,302179.4
1504,235602.7
1505,221163.92
1506,205914.42
1507,214822.1
1508,229988.45
1509,163116.38
1510,147741.17
1511,149112.31
1512,174281.4
1513,156999.27
1514,177324.45
1515,204675.16
1516,159872.08
1517,155498.48
1518,132603.66
1519,231530.45
1520,137587.11
1521,145132.06
1522,170215.22
1523,115058.41
1524,127387.56
1525,128749.32
1526,124531.945
1527,105709.67
1528,141798.88
1529,145901.31
1530,156183.14
1531,130253.27
1532,116446.03
1533,151399.56
1534,116325.84
1535,161980.86
1536,130147.46
1537,94464.914
1538,173872.44
1539,178694.53
1540,111402.234
1541,164601.39
1542,155953.83
1543,221537.72
1544,100500.64
1545,123052.016
1546,133436.03
1547,137933.58
1548,142467.69
1549,113511.81
1550,140230.9
1551,125451.266
1552,164036.58
1553,158392.84
1554,126709.32
1555,163426.47
1556,120617.73
1557,137427.52
1558,108528.28
1559,96225.914
1560,157003.94
1561,153616.2
1562,126802.586
1563,125410.24
1564,156085.78
1565,167899.66
1566,218755.53
1567,89917.23
1568,231950.9
1569,144090.89
1570,124822.59
1571,150300.28
1572,145324.12
1573,256956.03
1574,115548.15
1575,201586.88
1576,228453.56
1577,204121.42
1578,165642.92
1579,145572.83
1580,187686.58
1581,157713.06
1582,133942.84
1583,353700.56
1584,246207.66
1585,143473.52
1586,83486.01
1587,96607.04
1588,144336.73
1589,105838.14
1590,144606.67
1591,117470.21
1592,132213.44
1593,120269.03
1594,152960.2
1595,117386.086
1596,215229.4
1597,177605.98
1598,181754.69
1599,233245.89
1600,193537.27
1601,96399.34
1602,122818.63
1603,101762.766
1604,269920.0
1605,253549.83
1606,164060.77
1607,167325.28
1608,195568.5
1609,191697.25
1610,158138.12
1611,148275.19
1612,151490.84
1613,167074.08
1614,131235.7
1615,88956.92
1616,81331.48
1617,91095.95
1618,130032.34
1619,146417.58
1620,152572.34
1621,147038.86
1622,145681.69
1623,312491.66
1624,209924.44
1625,124238.57
1626,173200.1
1627,191187.08
1628,269966.78
1629,165270.47
1630,300398.66
1631,219263.7
1632,251421.47
1633,167743.95
1634,186703.89
1635,180054.67
1636,153326.12
1637,185881.52
1638,228209.5
1639,176299.45
1640,257541.78
1641,176962.22
1642,194683.86
1643,234919.98
1644,221155.52
1645,175123.31
1646,153287.14
1647,168392.03
1648,141504.56
1649,140947.88
1650,119744.7
1651,125877.945
1652,91731.734
1653,97268.56
1654,159909.72
1655,152916.97
1656,163760.6
1657,160406.1
1658,160339.92
1659,153446.2
1660,148681.8
1661,398710.8
1662,470193.7
1663,396996.66
1664,407755.53
1665,350405.25
1666,327508.06
1667,339876.34
1668,343503.5
1669,282918.6
1670,351181.28
1671,257128.08
1672,427219.84
1673,309404.88
1674,239079.81
1675,192040.11
1676,193775.75
1677,200557.02
1678,387133.97
1679,376924.62
1680,318563.1
1681,304063.97
1682,277346.8
1683,196713.62
1684,177942.47
1685,172917.4
1686,174245.78
1687,171787.97
1688,194423.38
1689,187992.77
1690,185312.48
1691,182707.69
1692,240544.12
1693,172252.98
1694,193930.2
1695,168627.47
1696,276106.38
1697,171556.42
1698,343090.16
1699,306905.34
1700,235275.47
1701,252642.08
1702,253600.81
1703,252271.12
1704,291643.7
1705,256050.4
1706,439959.44
1707,197025.86
1708,192283.31
1709,282761.7
1710,223279.77
1711,241456.27
1712,203293.1
1713,269909.53
1714,225188.11
1715,186429.2
1716,194891.2
1717,169087.42
1718,164344.72
1719,188301.03
1720,247341.12
1721,185063.11
1722,154008.66
1723,155914.86
1724,194901.97
1725,253044.14
1726,184759.88
1727,162649.8
1728,179707.52
1729,163940.19
1730,168333.48
1731,127101.0
1732,139167.31
1733,125966.4
1734,135534.27
1735,138377.44
1736,124120.375
1737,329149.7
1738,196259.58
1739,228573.81
1740,181336.05
1741,178836.17
1742,178692.92
1743,180663.4
1744,280487.47
1745,232075.03
1746,237886.12
1747,218841.9
1748,203544.8
1749,152070.05
1750,151708.7
1751,248382.31
1752,125431.234
1753,151834.83
1754,201905.22
1755,173078.08
1756,129832.36
1757,127815.43
1758,153963.56
1759,185309.28
1760,164094.06
1761,165547.28
1762,175690.56
1763,157845.95
1764,126134.37
1765,197013.45
1766,170956.5
1767,198790.56
1768,134824.38
1769,153808.7
1770,148775.05
1771,148620.42
1772,143754.3
1773,155353.72
1774,140200.86
1775,134815.31
1776,118144.31
1777,127255.09
1778,136316.1
1779,108645.49
1780,187408.61
1781,138202.17
1782,106495.06
1783,137368.33
1784,87985.5
1785,132555.83
1786,145247.38
1787,175201.73
1788,73129.57
1789,110818.13
1790,94501.73
1791,162288.25
1792,162185.9
1793,132949.61
1794,146133.66
1795,138882.61
1796,110286.805
1797,120528.19
1798,130505.766
1799,130375.03
1800,119658.45
1801,130433.516
1802,167823.9
1803,154347.98
1804,142859.48
1805,134534.34
1806,131585.97
1807,161669.52
1808,123917.72
1809,128921.984
1810,143935.34
1811,110237.984
1812,100966.086
1813,124291.81
1814,112090.914
1815,69472.72
1816,107753.64
1817,132486.81
1818,122297.664
1819,125631.984
1820,75131.52
1821,127515.805
1822,162117.66
1823,58453.973
1824,138895.95
1825,149700.78
1826,111003.34
1827,109367.58
1828,144513.95
1829,122320.14
1830,151117.97
1831,167588.0
1832,109795.84
1833,145116.36
1834,147397.75
1835,170995.38
1836,122731.63
1837,99212.445
1838,146816.19
1839,83305.56
1840,177099.72
1841,154799.12
1842,92039.8
1843,139524.45
1844,129672.68
1845,140442.77
1846,162285.02
1847,150365.34
1848,80777.086
1849,124195.11
1850,131487.7
1851,151204.45
1852,134861.6
1853,152573.3
1854,174374.83
1855,147458.56
1856,194805.6
1857,160160.89
1858,139222.38
1859,125446.32
1860,156925.42
1861,125535.56
1862,234870.78
1863,227307.53
1864,227307.53
1865,341601.56
1866,347419.2
1867,243140.38
1868,318146.9
1869,176387.12
1870,239642.12
1871,245725.84
1872,168765.28
1873,219322.78
1874,141955.97
1875,196550.92
1876,203374.94
1877,189582.2
1878,215180.64
1879,142447.1
1880,140153.94
1881,247420.89
1882,240166.8
1883,190662.77
1884,196505.17
1885,268096.94
1886,311554.25
1887,191420.89
1888,284807.16
1889,166118.97
1890,143196.6
1891,145926.83
1892,116994.05
1893,135145.9
1894,124247.64
1895,140805.39
1896,138095.0
1897,114496.56
1898,126990.09
1899,131569.72
1900,152789.9
1901,157657.5
1902,128789.16
1903,207718.55
1904,143467.5
1905,179746.97
1906,144631.48
1907,220357.56
1908,122453.234
1909,145752.69
1910,135094.19
1911,188212.08
1912,251095.92
1913,148959.62
1914,73211.4
1915,315860.53
1916,90939.99
1917,254640.55
1918,133339.66
1919,158096.28
1920,149290.19
1921,404360.94
1922,361341.1
1923,211540.88
1924,222738.08
1925,242888.75
1926,399484.22
1927,147959.03
1928,168409.97
1929,135732.0
1930,136383.47
1931,143113.45
1932,147732.69
1933,179690.16
1934,186412.08
1935,179418.11
1936,189609.3
1937,182396.94
1938,180016.0
1939,242164.86
1940,213565.19
1941,181343.94
1942,194884.39
1943,195104.19
1944,315991.62
1945,358483.88
1946,170257.56
1947,325269.22
1948,179211.44
1949,260410.44
1950,177054.05
1951,278517.53
1952,230968.73
1953,166800.03
1954,208565.08
1955,122750.64
1956,262092.3
1957,168953.4
1958,330130.66
1959,141677.2
1960,115190.305
1961,117672.414
1962,100486.695
1963,101877.38
1964,108668.086
1965,160345.36
1966,144279.2
1967,289000.5
1968,387098.72
1969,360855.84
1970,383383.1
1971,426943.4
1972,311512.66
1973,263016.4
1974,305672.34
1975,414165.53
1976,267210.03
1977,356755.16
1978,373359.66
1979,339822.56
1980,192293.98
1981,363437.72
1982,258447.61
1983,231019.5
1984,176377.97
1985,192066.64
1986,192847.03
1987,177515.42
1988,175433.12
1989,186969.19
1990,234530.56
1991,208442.58
1992,189958.98
1993,180390.0
1994,240997.64
1995,188915.44
1996,237153.34
1997,363248.1
1998,364837.5
1999,233986.1
2000,289058.25
2001,251920.19
2002,229742.61
2003,237885.11
2004,264757.0
2005,246033.14
2006,217102.08
2007,246824.53
2008,208150.3
2009,192245.23
2010,194347.06
2011,170203.12
2012,191719.84
2013,177305.31
2014,188008.88
2015,192566.5
2016,189652.67
2017,185581.17
2018,121257.695
2019,140572.33
2020,128559.33
2021,123012.24
2022,177219.9
2023,137975.36
2024,232126.55
2025,347176.5
2026,199948.97
2027,155732.58
2028,161406.97
2029,175553.48
2030,277491.25
2031,270225.16
2032,274007.44
2033,275477.4
2034,177501.55
2035,187137.47
2036,190578.75
2037,198536.9
2038,389625.97
2039,207989.58
2040,369171.03
2041,260008.48
2042,193565.4
2043,177003.1
2044,170747.78
2045,234098.62
