Id,SalePrice
1461,124290.36
1462,156131.16
1463,175393.25
1464,191028.2
1465,201154.52
1466,177373.28
1467,168099.14
1468,172044.52
1469,185764.52
1470,129593.03
1471,202640.14
1472,104883.3
1473,105351.53
1474,155433.44
1475,148506.89
1476,371692.8
1477,250747.05
1478,303806.03
1479,306791.78
1480,491151.34
1481,323185.28
1482,199293.48
1483,173430.22
1484,178740.61
1485,182623.38
1486,197154.28
1487,345807.16
1488,222240.81
1489,194587.81
1490,207453.73
1491,191150.1
1492,102721.63
1493,168883.39
1494,282120.34
1495,296315.66
1496,213773.0
1497,186689.83
1498,161600.02
1499,161733.83
1500,147651.72
1501,178389.44
1502,161600.02
1503,269660.88
1504,217543.84
1505,212905.6
1506,177022.6
1507,225472.92
1508,196197.42
1509,157758.48
1510,145914.81
1511,146569.38
1512,163821.77
1513,149978.23
1514,165490.84
1515,198405.73
1516,166501.98
1517,152687.73
1518,124504.69
1519,227003.38
1520,139922.5
1521,138391.81
1522,168188.11
1523,117145.664
1524,131612.6
1525,124521.5
1526,130485.77
1527,101615.3
1528,123262.336
1529,139689.48
1530,186143.19
1531,124227.61
1532,120487.92
1533,152219.8
1534,118413.125
1535,173670.64
1536,116932.51
1537,78736.59
1538,184994.3
1539,195705.31
1540,99084.625
1541,165522.72
1542,154125.08
1543,226351.36
1544,86961.52
1545,104603.53
1546,129773.125
1547,140614.7
1548,144005.83
1549,114666.94
1550,148983.11
1551,115237.695
1552,139372.06
1553,151906.9
1554,117988.305
1555,173589.03
1556,92434.49
1557,109591.875
1558,96838.97
1559,116881.17
1560,157657.36
1561,145657.84
1562,135195.38
1563,126218.51
1564,150251.81
1565,143633.11
1566,215449.5
1567,76757.35
1568,234182.31
1569,145273.64
1570,129216.44
1571,133049.4
1572,146982.98
1573,238551.02
1574,123181.09
1575,203567.34
1576,223086.38
1577,196957.28
1578,159462.4
1579,143969.53
1580,183648.17
1581,147649.61
1582,128582.47
1583,367614.6
1584,244406.55
1585,144521.62
1586,85028.43
1587,106051.336
1588,145652.62
1589,102112.45
1590,135994.83
1591,105776.83
1592,118633.99
1593,129443.58
1594,140131.02
1595,115091.14
1596,237916.3
1597,166979.02
1598,202598.12
1599,220987.67
1600,202215.34
1601,84944.35
1602,110339.016
1603,91218.586
1604,277814.94
1605,243273.22
1606,175634.02
1607,168526.52
1608,210651.27
1609,188063.84
1610,159704.25
1611,145012.94
1612,155840.14
1613,158931.34
1614,126316.4
1615,95711.41
1616,89300.77
1617,102719.88
1618,132126.05
1619,139214.44
1620,167677.2
1621,135134.92
1622,141020.95
1623,307073.38
1624,224027.77
1625,131471.36
1626,167872.92
1627,180964.97
1628,294778.3
1629,171985.5
1630,315774.25
1631,215514.03
1632,237137.23
1633,171162.97
1634,185365.17
1635,185572.27
1636,162489.8
1637,160064.58
1638,212131.38
1639,180453.08
1640,262205.0
1641,183741.83
1642,210614.89
1643,225054.53
1644,205626.62
1645,175541.78
1646,154044.9
1647,168071.19
1648,132678.02
1649,138376.03
1650,124139.6
1651,131926.47
1652,104370.484
1653,102416.17
1654,155326.4
1655,159721.83
1656,154218.12
1657,155326.4
1658,155854.62
1659,151727.14
1660,150146.69
1661,465909.03
1662,407658.75
1663,352577.3
1664,474821.75
1665,309304.78
1666,336984.56
1667,347361.1
1668,325566.75
1669,281913.2
1670,326476.53
1671,262359.75
1672,477339.53
1673,303950.72
1674,229704.45
1675,178594.92
1676,184088.25
1677,202683.66
1678,449701.06
1679,412177.38
1680,294052.66
1681,268279.38
1682,294238.44
1683,198580.12
1684,176456.31
1685,173681.02
1686,183661.2
1687,170776.02
1688,187360.34
1689,187360.34
1690,177489.88
1691,176798.08
1692,268697.34
1693,168011.5
1694,181358.27
1695,169831.31
1696,271476.06
1697,175984.42
1698,344091.9
1699,324751.1
1700,239384.38
1701,259454.31
1702,251989.0
1703,244013.73
1704,317632.97
1705,235611.8
1706,431471.47
1707,196429.94
1708,202140.69
1709,279911.1
1710,224458.36
1711,246179.4
1712,217157.81
1713,254143.64
1714,216671.17
1715,202747.8
1716,199479.3
1717,180102.95
1718,152537.6
1719,198019.06
1720,251758.27
1721,187500.16
1722,147930.06
1723,150887.31
1724,195190.64
1725,239955.48
1726,190109.6
1727,175289.28
1728,186208.69
1729,171077.88
1730,171492.05
1731,118645.92
1732,129903.195
1733,125849.66
1734,126688.805
1735,134617.03
1736,121054.555
1737,425390.25
1738,209649.5
1739,295180.22
1740,201274.27
1741,172976.52
1742,178389.44
1743,174710.86
1744,277019.06
1745,224686.62
1746,239468.47
1747,219490.31
1748,217591.98
1749,147805.23
1750,143039.9
1751,235433.25
1752,125452.95
1753,139965.44
1754,212143.28
1755,158729.42
1756,126084.46
1757,123208.51
1758,152675.9
1759,171305.88
1760,159586.0
1761,143335.72
1762,162389.62
1763,180840.86
1764,119292.72
1765,170350.36
1766,168002.25
1767,218561.88
1768,144818.64
1769,174811.67
1770,134148.8
1771,136362.86
1772,133915.8
1773,135146.33
1774,127028.32
1775,132213.11
1776,128630.74
1777,115365.29
1778,134478.16
1779,121774.12
1780,175609.36
1781,135249.12
1782,102751.27
1783,125354.2
1784,98671.336
1785,137807.61
1786,146436.08
1787,173169.61
1788,66215.11
1789,96256.43
1790,102323.44
1791,177965.86
1792,152759.55
1793,143747.4
1794,141884.92
1795,137880.56
1796,133007.62
1797,118107.38
1798,122136.18
1799,115160.016
1800,126610.555
1801,125284.695
1802,158959.97
1803,158088.47
1804,137301.27
1805,133732.4
1806,126642.24
1807,147503.8
1808,128560.664
1809,123336.33
1810,148245.12
1811,110946.18
1812,111397.43
1813,123679.445
1814,101904.625
1815,66283.2
1816,105388.734
1817,106679.45
1818,143109.45
1819,122957.26
1820,69168.49
1821,125081.484
1822,164784.19
1823,54080.95
1824,138303.27
1825,131692.53
1826,104199.945
1827,112963.76
1828,140582.17
1829,122929.71
1830,161879.84
1831,155374.28
1832,104486.87
1833,141213.69
1834,133469.12
1835,139608.4
1836,140804.8
1837,105817.266
1838,141109.25
1839,97892.8
1840,156255.27
1841,144033.78
1842,69444.32
1843,136008.34
1844,134460.86
1845,137001.0
1846,155792.66
1847,157032.08
1848,64154.867
1849,130980.04
1850,131862.97
1851,157706.45
1852,138048.77
1853,129079.984
1854,172712.45
1855,151277.53
1856,211487.06
1857,171137.25
1858,131105.62
1859,126907.555
1860,143913.64
1861,126907.555
1862,280015.38
1863,280015.38
1864,280015.38
1865,312806.47
1866,322985.3
1867,230425.81
1868,298117.8
1869,198670.56
1870,254519.06
1871,242071.16
1872,173681.02
1873,231092.97
1874,138323.33
1875,196055.92
1876,196413.6
1877,219759.2
1878,204815.14
1879,135016.12
1880,134542.81
1881,234404.56
1882,265605.72
1883,202874.0
1884,212074.16
1885,253615.34
1886,294281.44
1887,198984.52
1888,309391.2
1889,174166.66
1890,136616.67
1891,140957.12
1892,112484.734
1893,135785.83
1894,124220.62
1895,150349.42
1896,127158.14
1897,109347.875
1898,111931.59
1899,149119.6
1900,146163.05
1901,166590.52
1902,127201.34
1903,227429.0
1904,132812.31
1905,174124.08
1906,154185.42
1907,207592.19
1908,130346.87
1909,147499.98
1910,140110.14
1911,207191.58
1912,264756.97
1913,137697.7
1914,75505.664
1915,303865.72
1916,79804.67
1917,260488.6
1918,132963.1
1919,164995.4
1920,149576.86
1921,428149.12
1922,301170.4
1923,222567.9
1924,228844.73
1925,204716.92
1926,405424.6
1927,135359.47
1928,171073.23
1929,119995.44
1930,135682.42
1931,139166.42
